ccode1,ccode2,state.destination.name,state.destination.abb,state.origin.name,state.origin.abb,dyad.id,riv.strategic.interv,year,rivalry.strategic.positional,pts.gradient,riv.strategic.positional,trade,polyarchy.additive.gradient,alliance.defense,arms.inverse,immigrant.population,gdppc.gradient,ref.flow,riv.strategic.spatial,arms,rivalry.strategic.ideological,riv.strategic,remittances,contiguity,rivalry.strategic.interv,min.distance,remit,trips,rivalry.strategic.spatial,riv.strategic.ideological,contiguity.any
365,305,Austria,AUS,Russia,RUS,365305,,1994,0.0,-3.0,,1879.769,0.175431621,0.0,0.0,,29360.84552,0.0,,0.0,0.0,0.0,,0.0,0.0,666.4660943,,,0.0,,0.0
365,325,Italy,ITA,Russia,RUS,365325,,1994,0.0,-2.0,,6391.3945,0.162561298,0.0,0.0,,25734.271,0.0,,0.0,0.0,0.0,,0.0,0.0,976.2935442,,,0.0,,0.0
365,368,Lithuania,LIT,Russia,RUS,365368,,1994,0.0,-3.0,,1199.2601,0.17081825,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,9.91e-12,,,0.0,,1.0
365,369,Ukraine,UKR,Russia,RUS,365369,,1994,0.0,-2.0,,10398.18,0.020842807,0.0,0.0,,-4010.173079,0.0,,0.0,0.0,0.0,,1.0,0.0,2.83e-12,,,0.0,,1.0
365,375,Finland,FIN,Russia,RUS,365375,,1994,0.0,-3.0,,3693.4382,0.186122518,0.0,0.0,,24647.57741,0.0,,0.0,0.0,0.0,,1.0,0.0,1.52e-12,,,0.0,,1.0
365,380,Sweden,SWD,Russia,RUS,365380,,1994,0.0,-3.0,,1031.4075,0.19783912,0.0,0.0,,30242.71458,277.0,,0.0,0.0,0.0,,4.0,0.0,209.1758029,,,0.0,,1.0
365,385,Norway,NOR,Russia,RUS,365385,,1994,0.0,-3.0,,732.29132,0.194509042,0.0,0.0,,61841.86336,0.0,,0.0,0.0,0.0,,1.0,0.0,2.22e-12,,,0.0,,1.0
365,390,Denmark,DEN,Russia,RUS,365390,,1994,0.0,-3.0,,669.29773,0.194964159,0.0,0.0,,41751.28665,0.0,,0.0,0.0,0.0,,5.0,0.0,307.9903366,,,0.0,,1.0
365,900,Australia,AUL,Russia,RUS,365900,,1994,0.0,-3.0,,208.75003,0.18492978,0.0,0.0,,30886.20988,0.0,,0.0,0.0,0.0,,0.0,0.0,5919.074237,,,0.0,,0.0
367,255,Germany,GMY,Latvia,LAT,367255,,1994,0.0,2.0,,446.17432,0.031619633,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,5.0,0.0,,,,0.0,,1.0
368,255,Germany,GMY,Lithuania,LIT,368255,,1994,0.0,2.0,,584.2262,0.023582971,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,5.0,0.0,,,,0.0,,1.0
369,210,Netherlands,NTH,Ukraine,UKR,369210,,1994,0.0,-1.0,,183.70105,0.162296862,0.0,0.0,,35297.10357,53.0,,0.0,0.0,0.0,,0.0,0.0,1127.018576,,,0.0,,0.0
369,211,Belgium,BEL,Ukraine,UKR,369211,,1994,0.0,-1.0,,117.75662,0.165296157,0.0,0.0,,32374.86545,0.0,,0.0,0.0,0.0,,0.0,0.0,1161.451089,,,0.0,,0.0
369,220,France,FRN,Ukraine,UKR,369220,,1994,0.0,0.0,,201.95158,0.172634812,0.0,0.0,,31404.63542,0.0,,0.0,0.0,0.0,,0.0,0.0,1025.68325,,,0.0,,0.0
369,255,Germany,GMY,Ukraine,UKR,369255,,1994,0.0,1.0,,882.92596,0.173558414,0.0,0.0,,32124.47327,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
369,316,Czech Republic,CZR,Ukraine,UKR,369316,,1994,0.0,-1.0,,249.42308,0.172127861,0.0,0.0,,10463.34103,0.0,,0.0,0.0,0.0,,0.0,0.0,271.0913844,,,0.0,,0.0
369,325,Italy,ITA,Ukraine,UKR,369325,,1994,0.0,0.0,,699.25079,0.141718491,0.0,0.0,,29744.44407,0.0,,0.0,0.0,0.0,,0.0,0.0,668.9699172,,,0.0,,0.0
370,2,United States of America,USA,Belarus,BLR,3702,,1994,0.0,0.0,,111.755,0.134162384,0.0,0.0,,35930.27847,0.0,,0.0,0.0,0.0,,0.0,0.0,5852.060063,,,0.0,,0.0
370,255,Germany,GMY,Belarus,BLR,370255,,1994,0.0,2.0,,622.7027,0.147543694,0.0,0.0,,32116.4723,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
370,365,Russia,RUS,Belarus,BLR,370365,,1994,0.0,3.0,,3966.3521,-0.046857527,1.0,0.0,,4002.172106,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
373,2,United States of America,USA,Azerbaijan,AZE,3732,,1994,0.0,-2.0,,10.27079,0.431439478,0.0,0.0,,36710.22826,0.0,,0.0,0.0,0.0,,0.0,0.0,7291.352343,,,0.0,,0.0
373,20,Canada,CAN,Azerbaijan,AZE,37320,,1994,0.0,-2.0,,0.09304662,0.424936626,0.0,0.0,,35497.90484,0.0,,0.0,0.0,0.0,,0.0,0.0,5667.301983,,,0.0,,0.0
373,220,France,FRN,Azerbaijan,AZE,373220,,1994,0.0,-1.0,,7.6753855,0.443897186,0.0,0.0,,32176.58423,0.0,,0.0,0.0,0.0,,0.0,0.0,2923.87453,,,0.0,,0.0
373,255,Germany,GMY,Azerbaijan,AZE,373255,,1994,0.0,0.0,,39.41507,0.444820788,0.0,0.0,,32896.42208,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
373,369,Ukraine,UKR,Azerbaijan,AZE,373369,,1994,0.0,-1.0,,126.77297,0.271262374,0.0,0.0,,771.9488119,0.0,,0.0,0.0,0.0,,0.0,0.0,812.7821827,,,0.0,,0.0
600,325,Italy,ITA,Morocco,MOR,600325,,1994,0.0,-1.0,,858.30481,0.502653958,0.0,0.0,,30067.76774,0.0,,0.0,0.0,0.0,,0.0,0.0,1018.710485,,,0.0,,0.0
615,230,Spain,SPN,Algeria,ALG,615230,,1994,0.0,-3.0,,1735.4187,0.570671521,0.0,0.0,,19989.65877,0.0,,0.0,0.0,0.0,,4.0,0.0,160.8232109,,,0.0,,1.0
615,255,Germany,GMY,Algeria,ALG,615255,,1994,0.0,-2.0,,1558.2489,0.574431175,0.0,0.0,,31126.24116,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
630,640,Turkey,TUR,Iran,IRN,630640,,1994,0.0,1.0,,966.448,0.427038139,0.0,0.0,,2704.935664,622.0,,0.0,0.0,0.0,,1.0,0.0,3.53e-12,,,0.0,,1.0
640,210,Netherlands,NTH,Turkey,TUR,640210,,1994,0.0,-4.0,,1356.8821,0.152577636,1.0,0.0,,30863.7724,82.0,,0.0,0.0,0.0,,0.0,0.0,1852.888315,,,0.0,,0.0
640,220,France,FRN,Turkey,TUR,640220,,1994,0.0,-3.0,,2391.1487,0.162915586,1.0,0.0,,26971.30426,0.0,,0.0,0.0,0.0,,0.0,0.0,1375.376173,,,0.0,,0.0
640,225,Switzerland,SWZ,Turkey,TUR,640225,,1994,0.0,-3.0,,661.39276,0.164580841,0.0,0.0,,54845.42391,609.0,,0.0,0.0,0.0,,0.0,0.0,1377.647181,,,0.0,,0.0
640,350,Greece,GRC,Turkey,TUR,640350,,1994,1.0,-2.0,,278.42697,0.157684912,1.0,0.0,,12992.54179,54.0,,0.0,0.0,1.0,,1.0,0.0,0.0,,,1.0,,1.0
645,800,Thailand,THI,Iraq,IRQ,645800,,1994,0.0,-2.0,,0.88014197,0.287913995,0.0,0.0,,963.5190342,0.0,,0.0,0.0,0.0,,0.0,0.0,5074.139247,,,0.0,,0.0
433,220,France,FRN,Senegal,SEN,433220,,1994,0.0,-1.0,,481.71198,0.11449078,1.0,0.0,,32779.50618,0.0,,0.0,0.0,0.0,,0.0,0.0,3174.868593,,,0.0,,0.0
652,220,France,FRN,Syria,SYR,652220,,1994,0.0,-2.0,,635.34149,0.645357787,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,2373.873325,,,0.0,,0.0
437,2,United States of America,USA,Ivory Coast,CDI,4372,,1994,0.0,-1.0,,333.43808,0.40525427,0.0,0.0,,36826.65651,16.0,,0.0,0.0,0.0,,0.0,0.0,6789.266802,,,0.0,,0.0
437,210,Netherlands,NTH,Ivory Coast,CDI,437210,,1994,0.0,-1.0,,418.10229,0.407374028,0.0,0.0,,36185.48063,2.0,,0.0,0.0,0.0,,0.0,0.0,4577.367089,,,0.0,,0.0
437,220,France,FRN,Ivory Coast,CDI,437220,,1994,0.0,0.0,,1239.5127,0.417711978,0.0,0.0,,32293.01249,0.0,,0.0,0.0,0.0,,0.0,0.0,3593.802076,,,0.0,,0.0
437,255,Germany,GMY,Ivory Coast,CDI,437255,,1994,0.0,1.0,,466.55511,0.41863558,0.0,0.0,,33012.85034,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
437,475,Nigeria,NIG,Ivory Coast,CDI,437475,,1994,0.0,2.0,,443.12589,-0.139529243,1.0,0.0,,-11.79828946,1.0,,0.0,0.0,0.0,,0.0,0.0,587.1984949,,,0.0,,0.0
450,255,Germany,GMY,Liberia,LBR,450255,,1994,0.0,-2.0,,222.25481,0.607165824,0.0,0.0,,34166.95719,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
450,385,Norway,NOR,Liberia,LBR,450385,,1994,0.0,-4.0,,168.38937,0.607273645,0.0,0.0,,67894.52035,0.0,,0.0,0.0,0.0,,0.0,0.0,5676.234114,,,0.0,,0.0
471,220,France,FRN,Cameroon,CAO,471220,,1994,0.0,-2.0,,669.69415,0.383734172,0.0,0.0,,32608.78378,0.0,,0.0,0.0,0.0,,0.0,0.0,3169.95446,,,0.0,,0.0
700,2,United States of America,USA,Afghanistan,AFG,7002,,1994,0.0,-4.0,,12.35,0.753198539,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7212.742103,,,0.0,,0.0
475,2,United States of America,USA,Nigeria,NIG,4752,,1994,0.0,-3.0,,5265.9199,0.544783513,0.0,0.0,,36838.4548,0.0,,0.0,0.0,0.0,,0.0,0.0,7478.448082,,,0.0,,0.0
475,20,Canada,CAN,Nigeria,NIG,47520,,1994,0.0,-3.0,,522.42236,0.538280661,0.0,0.0,,35626.13139,0.0,,0.0,0.0,0.0,,0.0,0.0,6438.455263,,,0.0,,0.0
475,220,France,FRN,Nigeria,NIG,475220,,1994,0.0,-2.0,,1574.5382,0.557241221,0.0,0.0,,32304.81078,0.0,,0.0,0.0,0.0,,0.0,0.0,3065.754955,,,0.0,,0.0
475,255,Germany,GMY,Nigeria,NIG,475255,,1994,0.0,-1.0,,1431.2976,0.558164823,0.0,0.0,,33024.64863,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
475,325,Italy,ITA,Nigeria,NIG,475325,,1994,0.0,-2.0,,503.01505,0.5263249,0.0,0.0,,30644.61943,3.0,,0.0,0.0,0.0,,0.0,0.0,2544.539703,,,0.0,,0.0
701,365,Russia,RUS,Turkmenistan,TKM,701365,,1994,0.0,3.0,,183.17,0.450162763,1.0,0.0,,3902.484178,0.0,,0.0,0.0,0.0,,5.0,0.0,320.1294165,,,0.0,,1.0
490,211,Belgium,BEL,Democratic Republic of the Congo,DRC,490211,,1994,0.0,-3.0,,748.4527,0.58324193,0.0,0.0,,34155.13899,0.0,,0.0,0.0,0.0,,0.0,0.0,5094.677535,,,0.0,,0.0
710,220,France,FRN,China,CHN,710220,,1994,0.0,-2.0,,5978.2041,0.742143595,0.0,0.0,,32452.82889,0.0,,0.0,0.0,0.0,,0.0,0.0,5155.554784,,,0.0,,0.0
490,551,Zambia,ZAM,Democratic Republic of the Congo,DRC,490551,,1994,0.0,-2.0,,36.304813,0.378702821,0.0,0.0,,505.2320328,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
490,560,South Africa,SAF,Democratic Republic of the Congo,DRC,490560,,1994,0.0,1.0,,207.9024,0.354149268,0.0,0.0,,5178.831819,0.0,,0.0,0.0,0.0,,0.0,0.0,961.5351794,,,0.0,,0.0
775,740,Japan,JPN,Myanmar,MYA,775740,,1994,0.0,-3.0,,150.27209,0.723809217,0.0,0.0,,39216.30695,0.0,,0.0,0.0,0.0,,0.0,0.0,2324.807607,,,0.0,,0.0
840,2,United States of America,USA,Philippines,PHI,8402,,1994,0.0,-3.0,,10187.186,0.138255233,1.0,0.0,,36632.07378,76.0,,0.0,0.0,0.0,,0.0,0.0,6301.460594,,,0.0,,0.0
800,900,Australia,AUL,Thailand,THI,800900,,1994,0.0,-2.0,,1778.287,0.479846621,0.0,0.0,,33755.12542,0.0,,0.0,0.0,0.0,,0.0,0.0,3329.658756,,,0.0,,0.0
811,2,United States of America,USA,Cambodia,CAM,8112,,1994,0.0,-3.0,,27.855,0.28858577,0.0,0.0,,37772.9944,0.0,,0.0,0.0,0.0,,0.0,0.0,7653.885847,,,0.0,,0.0
812,710,China,CHN,Laos,LAO,812710,,1994,0.0,2.0,,24.583,0.026956954,0.0,0.0,,595.3185027,0.0,,0.0,0.0,0.0,,1.0,0.0,1.09e-11,,,0.0,,1.0
812,800,Thailand,THI,Laos,LAO,812800,,1994,0.0,1.0,,339.3576,0.280706089,0.0,0.0,,2784.76951,0.0,,0.0,0.0,0.0,,1.0,0.0,1.76e-12,,,0.0,,1.0
540,2,United States of America,USA,Angola,ANG,5402,,1994,0.0,-4.0,,2433.3501,0.621124677,0.0,0.0,,36290.27507,0.0,,0.0,0.0,0.0,,0.0,0.0,9532.433461,,,0.0,,0.0
540,20,Canada,CAN,Angola,ANG,54020,,1994,0.0,-4.0,,9.609026,0.614621825,0.0,0.0,,35077.95166,0.0,,0.0,0.0,0.0,,0.0,0.0,8546.912702,,,0.0,,0.0
540,140,Brazil,BRA,Angola,ANG,540140,,1994,0.0,-1.0,,70.3461,0.615659813,0.0,0.0,,6475.681295,0.0,,0.0,0.0,0.0,,0.0,0.0,5134.945681,,,0.0,,0.0
540,210,Netherlands,NTH,Angola,ANG,540210,,1994,0.0,-4.0,,54.908138,0.623244435,0.0,0.0,,35649.09919,403.0,,0.0,0.0,0.0,,0.0,0.0,6144.689366,,,0.0,,0.0
540,220,France,FRN,Angola,ANG,540220,,1994,0.0,-3.0,,271.73788,0.633582385,0.0,0.0,,31756.63104,0.0,,0.0,0.0,0.0,,0.0,0.0,5079.58759,,,0.0,,0.0
540,255,Germany,GMY,Angola,ANG,540255,,1994,0.0,-2.0,,188.62289,0.634505987,0.0,0.0,,32476.4689,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
540,560,South Africa,SAF,Angola,ANG,540560,,1994,0.0,0.0,,101.36008,0.397151068,0.0,0.0,,3750.553904,0.0,,0.0,0.0,0.0,,0.0,0.0,747.2734153,,,0.0,,0.0
800,255,Germany,GMY,Thailand,THI,800255,,1994,0.0,0.0,,5296.0527,0.489318062,0.0,0.0,,30983.21573,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
560,255,Germany,GMY,South Africa,SAF,560255,,1994,0.0,-2.0,,4668.7896,0.237354919,0.0,0.0,,28725.91499,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
560,552,Zimbabwe,ZIM,South Africa,SAF,560552,,1994,0.0,-3.0,,963.53992,-0.151813814,0.0,0.0,,-4377.902409,208.0,,0.0,0.0,0.0,,1.0,0.0,17.60964385,,,0.0,,1.0
600,255,Germany,GMY,Morocco,MOR,600255,,1994,0.0,0.0,,1065.0272,0.534493881,0.0,0.0,,32447.79694,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
615,2,United States of America,USA,Algeria,ALG,6152,,1994,0.0,-4.0,,3036.2681,0.561049865,0.0,0.0,,34940.04733,0.0,,0.0,0.0,0.0,,0.0,0.0,5378.406312,,,0.0,,0.0
615,20,Canada,CAN,Algeria,ALG,61520,,1994,0.0,-4.0,,587.09491,0.554547013,0.0,0.0,,33727.72392,0.0,,0.0,0.0,0.0,,0.0,0.0,4312.85924,,,0.0,,0.0
615,220,France,FRN,Algeria,ALG,615220,,1994,0.0,-3.0,,3868.5977,0.573507573,0.0,0.0,,30406.40331,0.0,,0.0,0.0,0.0,,5.0,0.0,494.0682485,,,0.0,,1.0
616,255,Germany,GMY,Tunisia,TUN,616255,,1994,0.0,-1.0,,1626.4235,0.577601971,0.0,0.0,,31872.98097,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
616,325,Italy,ITA,Tunisia,TUN,616325,,1994,0.0,-2.0,,1887.5463,0.545762048,0.0,0.0,,29492.95178,0.0,,0.0,0.0,0.0,,4.0,0.0,146.6872217,,,0.0,,1.0
620,2,United States of America,USA,Libya,LIB,6202,,1994,0.0,-2.0,,0.0,0.792433515,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,6640.654766,,,0.0,,0.0
620,220,France,FRN,Libya,LIB,620220,,1994,0.0,-1.0,,699.64197,0.804891223,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,932.2564782,,,0.0,,0.0
620,225,Switzerland,SWZ,Libya,LIB,620225,,1994,0.0,-1.0,,336.95651,0.806556478,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1421.922493,,,0.0,,0.0
620,255,Germany,GMY,Libya,LIB,620255,,1994,0.0,0.0,,2223.7183,0.805814825,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
620,325,Italy,ITA,Libya,LIB,620325,,1994,0.0,-1.0,,4191.0317,0.773974902,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,5.0,0.0,446.4200316,,,0.0,,1.0
630,210,Netherlands,NTH,Iran,IRN,630210,,1994,0.0,-3.0,,1256.4137,0.579615775,0.0,0.0,,33568.70807,1623.0,,0.0,0.0,0.0,,0.0,0.0,3163.786245,,,0.0,,0.0
630,211,Belgium,BEL,Iran,IRN,630211,,1994,0.0,-3.0,,678.55396,0.58261507,0.0,0.0,,30646.46995,0.0,,0.0,0.0,0.0,,0.0,0.0,3172.008898,,,0.0,,0.0
630,220,France,FRN,Iran,IRN,630220,,1994,0.0,-2.0,,1511.5792,0.589953725,0.0,0.0,,29676.23992,0.0,,0.0,0.0,0.0,,0.0,0.0,2907.516609,,,0.0,,0.0
630,225,Switzerland,SWZ,Iran,IRN,630225,,1994,0.0,-2.0,,617.55408,0.59161898,0.0,0.0,,57550.35958,21.0,,0.0,0.0,0.0,,0.0,0.0,2827.709884,,,0.0,,0.0
630,255,Germany,GMY,Iran,IRN,630255,,1994,0.0,-1.0,,3037.064,0.590877327,0.0,0.0,,30396.07777,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
630,305,Austria,AUS,Iran,IRN,630305,,1994,0.0,-3.0,,313.03195,0.571907727,0.0,0.0,,31642.6231,0.0,,0.0,0.0,0.0,,0.0,0.0,2352.256834,,,0.0,,0.0
630,325,Italy,ITA,Iran,IRN,630325,,1994,0.0,-2.0,,2025.6378,0.559037404,0.0,0.0,,28016.04858,0.0,,0.0,0.0,0.0,,0.0,0.0,2181.250683,,,0.0,,0.0
630,350,Greece,GRC,Iran,IRN,630350,,1994,0.0,-1.0,,530.20972,0.584723051,0.0,0.0,,15697.47746,0.0,,0.0,0.0,0.0,,0.0,0.0,1427.696401,,,0.0,,0.0
630,380,Sweden,SWD,Iran,IRN,630380,,1994,0.0,-3.0,,262.07477,0.594315226,0.0,0.0,,32524.49216,0.0,,0.0,0.0,0.0,,0.0,0.0,2694.35459,,,0.0,,0.0
630,770,Pakistan,PAK,Iran,IRN,630770,,1994,0.0,0.0,,182.67117,0.326820034,0.0,0.0,,-3097.094547,66.0,,0.0,0.0,0.0,,1.0,0.0,2.83e-12,,,0.0,,1.0
640,2,United States of America,USA,Turkey,TUR,6402,,1994,0.0,-4.0,,4119.292,0.150457878,1.0,0.0,,31504.94828,3.0,,0.0,0.0,0.0,,0.0,0.0,7048.049947,,,0.0,,0.0
640,20,Canada,CAN,Turkey,TUR,64020,,1994,0.0,-4.0,,233.52318,0.143955026,1.0,0.0,,30292.62487,0.0,,0.0,0.0,0.0,,0.0,0.0,5365.62738,,,0.0,,0.0
640,211,Belgium,BEL,Turkey,TUR,640211,,1994,0.0,-4.0,,788.7301,0.155576931,1.0,0.0,,27941.53428,0.0,,0.0,0.0,0.0,,0.0,0.0,1808.545972,,,0.0,,0.0
640,255,Germany,GMY,Turkey,TUR,640255,,1994,0.0,-2.0,,8122.77,0.163839188,1.0,0.0,,27691.14211,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
640,305,Austria,AUS,Turkey,TUR,640305,,1994,0.0,-4.0,,482.41025,0.144869588,0.0,0.0,,28937.68743,0.0,,0.0,0.0,0.0,,0.0,0.0,978.7601397,,,0.0,,0.0
640,325,Italy,ITA,Turkey,TUR,640325,,1994,0.0,-3.0,,3131.7822,0.131999265,1.0,0.0,,25311.11291,1.0,,0.0,0.0,0.0,,0.0,0.0,615.2947552,,,0.0,,0.0
640,380,Sweden,SWD,Turkey,TUR,640380,,1994,0.0,-4.0,,386.79037,0.167277087,0.0,0.0,,29819.5565,0.0,,0.0,0.0,0.0,,0.0,0.0,1744.691281,,,0.0,,0.0
640,900,Australia,AUL,Turkey,TUR,640900,,1994,0.0,-4.0,,265.56558,0.154367747,0.0,0.0,,30463.05179,0.0,,0.0,0.0,0.0,,0.0,0.0,9755.550191,,,0.0,,0.0
645,2,United States of America,USA,Iraq,IRQ,6452,,1994,0.0,-4.0,,0.88,0.763850747,0.0,0.0,,35760.54094,5067.0,,0.0,0.0,0.0,,0.0,0.0,7841.339372,,,0.0,,0.0
645,20,Canada,CAN,Iraq,IRQ,64520,,1994,0.0,-4.0,,0.49260169,0.757347895,0.0,0.0,,34548.21753,0.0,,0.0,0.0,0.0,,0.0,0.0,6109.262229,,,0.0,,0.0
645,210,Netherlands,NTH,Iraq,IRQ,645210,,1994,0.0,-4.0,,15.444025,0.765970505,0.0,0.0,,35119.36506,2584.0,,0.0,0.0,0.0,,0.0,0.0,3201.208825,,,0.0,,0.0
645,220,France,FRN,Iraq,IRQ,645220,,1994,0.0,-3.0,,0.27142107,0.776308455,0.0,0.0,,31226.89691,0.0,,0.0,0.0,0.0,,0.0,0.0,2737.167272,,,0.0,,0.0
645,255,Germany,GMY,Iraq,IRQ,645255,,1994,0.0,-2.0,,13.723436,0.777232057,0.0,0.0,,31946.73477,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
645,305,Austria,AUS,Iraq,IRQ,645305,,1994,0.0,-4.0,,0.0,0.758262457,0.0,0.0,,33193.28009,0.0,,0.0,0.0,0.0,,0.0,0.0,2350.282161,,,0.0,,0.0
645,325,Italy,ITA,Iraq,IRQ,645325,,1994,0.0,-3.0,,2.4596903,0.745392134,0.0,0.0,,29566.70557,0.0,,0.0,0.0,0.0,,0.0,0.0,1954.44099,,,0.0,,0.0
645,640,Turkey,TUR,Iraq,IRQ,645640,,1994,0.0,0.0,,155.02299,0.613392869,0.0,0.0,,4255.592658,0.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
645,652,Syria,SYR,Iraq,IRQ,645652,,1994,1.0,-1.0,,0.039830737,0.130950668,1.0,0.0,,0.0,879.0,,0.0,0.0,1.0,,1.0,0.0,6.35e-12,,,0.0,,1.0
645,663,Jordan,JOR,Iraq,IRQ,645663,,1994,0.0,-2.0,,582.64697,0.284631823,1.0,0.0,,430.8787436,207.0,,0.0,0.0,0.0,,1.0,0.0,0.0,,,0.0,,1.0
652,2,United States of America,USA,Syria,SYR,6522,,1994,0.0,-3.0,,386.73767,0.632900079,0.0,0.0,,0.0,1003.0,,0.0,0.0,0.0,,0.0,0.0,7865.023582,,,0.0,,0.0
652,255,Germany,GMY,Syria,SYR,652255,,1994,0.0,-1.0,,1096.0681,0.646281389,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
652,325,Italy,ITA,Syria,SYR,652325,,1994,0.0,-2.0,,954.34125,0.614441466,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1594.426779,,,0.0,,0.0
652,365,Russia,RUS,Syria,SYR,652365,,1994,0.0,0.0,,190.90855,0.451880168,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,605.6703048,,,0.0,,0.0
652,369,Ukraine,UKR,Syria,SYR,652369,,1994,0.0,-2.0,,0.0,0.472722975,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,870.7357494,,,0.0,,0.0
652,640,Turkey,TUR,Syria,SYR,652640,,1994,0.0,1.0,,303.80927,0.482442201,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,5.3e-12,,,1.0,,1.0
652,645,Iraq,IRQ,Syria,SYR,652645,,1994,1.0,1.0,,0.039830737,-0.130950668,1.0,0.0,,0.0,0.0,,0.0,0.0,1.0,,1.0,0.0,6.35e-12,,,0.0,,1.0
652,651,Egypt,EGY,Syria,SYR,652651,,1994,0.0,0.0,,86.292419,0.113049196,1.0,0.0,,0.0,2.0,,0.0,0.0,0.0,,5.0,0.0,216.7356603,,,0.0,,1.0
652,732,South Korea,ROK,Syria,SYR,652732,,1994,0.0,-1.0,,176.39999,0.582296197,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7154.937061,,,0.0,,0.0
660,255,Germany,GMY,Lebanon,LEB,660255,,1994,0.0,-1.0,,519.76593,0.350442747,0.0,0.0,,27874.85487,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
663,255,Germany,GMY,Jordan,JOR,663255,,1994,0.0,0.0,,272.64456,0.492600234,0.0,0.0,,31515.85602,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
670,255,Germany,GMY,Saudi Arabia,SAU,670255,,1994,0.0,0.0,,2882.8469,0.917135032,0.0,0.0,,18958.19856,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
679,2,United States of America,USA,Yemen,YEM,6792,,1994,0.0,-3.0,,387.76312,0.360374404,0.0,0.0,,37081.93644,11.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
690,255,Germany,GMY,Kuwait,KUW,690255,,1994,0.0,0.0,,702.74573,0.436035468,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
770,800,Thailand,THI,Pakistan,PAK,770800,,1994,0.0,-1.0,,122.90423,-0.225260769,0.0,0.0,,2509.956587,0.0,,0.0,0.0,0.0,,0.0,0.0,2637.04809,,,0.0,,0.0
696,255,Germany,GMY,United Arab Emirates,UAE,696255,,1994,0.0,2.0,,1860.1569,0.0,0.0,0.0,,-28264.37455,0.0,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,0.0
771,220,France,FRN,Bangladesh,BNG,771220,,1994,0.0,-1.0,,272.99634,0.187022228,0.0,0.0,,33136.91194,0.0,,0.0,0.0,0.0,,0.0,0.0,7131.596277,,,0.0,,0.0
775,800,Thailand,THI,Myanmar,MYA,775800,,1994,0.0,-2.0,,31.652702,0.263762914,0.0,0.0,,3082.69801,133.0,,0.0,0.0,0.0,,1.0,0.0,5.73e-12,,,0.0,,1.0
700,365,Russia,RUS,Afghanistan,AFG,700365,,1994,0.0,-1.0,,25.09,0.572178628,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,1.0,0.0,1300.284053,,,0.0,,1.0
